"clave_institucion","clave_producto_hipotecario","producto_hipotecario","clave"
"040044","7664","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 11.75% sin comision de apertura","0400447664"
"040044","7667","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 12.00% con comision de apertura","0400447667"
"040044","7668","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 12.00% sin comision de apertura","0400447668"
"040044","7669","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 13.00% con comision de apertura","0400447669"
"040044","7670","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 13.00% sin comision de apertura","0400447670"
"040044","7671","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 13.50% con comision de apertura","0400447671"
"040044","7672","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 13.50% sin comision de apertura","0400447672"
"040044","7681","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 11% con comision de apetura","0400447681"
"040044","7682","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 11% sin comision de apertura","0400447682"
"040044","7683","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 11.75% con comision de apertura","0400447683"
"040044","7684","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 11.75% sin comision de apertura","0400447684"
"040044","7687","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 12.00% con comision de apertura","0400447687"
"040044","7688","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 12.00% sin comision de apertura","0400447688"
"040044","7689","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 13.00% con comision de apertura","0400447689"
"040044","7690","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 13.00% sin comision de apertura","0400447690"
"040044","7691","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 13.50% con comision de apertura","0400447691"
"040044","7692","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 13.50% sin comision de apertura","0400447692"
"040044","7693","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 11% con comision de apetura","0400447693"
"040044","7694","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 11% sin comision de apertura","0400447694"
"040044","7695","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 11.75% con comision de apertura","0400447695"
"040044","7696","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 11.75% sin comision de apertura","0400447696"
"040044","7699","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 12.00% con comision de apertura","0400447699"
"040044","7700","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 12.00% sin comision de apertura","0400447700"
"040044","7701","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 13.00% con comision de apertura","0400447701"
"040044","7702","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 13.00% sin comision de apertura","0400447702"
"040044","7703","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 13.50% con comision de apertura","0400447703"
"040044","7704","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 13.50% sin comision de apertura","0400447704"
"040044","7711","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 11% con comision de apetura","0400447711"
"040044","7712","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 11% sin comision de apertura","0400447712"
"040044","7713","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 11.75% con comision de apertura","0400447713"
"040044","7714","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 11.75% sin comision de apertura","0400447714"
"040044","7717","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 12.00% con comision de apertura","0400447717"
"040044","7718","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 12.00% sin comision de apertura","0400447718"
"040044","7719","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 13.00% con comision de apertura","0400447719"
"040044","7721","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 13.00% sin comision de apertura","0400447721"
"040044","7722","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 13.50% con comision de apertura","0400447722"
"040044","7723","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 13.50% sin comision de apertura","0400447723"
"040044","7724","Cofinavit Precio Acorde al Riesgo tasa del 11% con comision de apetura","0400447724"
"040044","7725","Cofinavit Precio Acorde al Riesgo tasa del 11% sin comision de apertura","0400447725"
"040044","7726","Cofinavit Precio Acorde al Riesgo tasa del 11.75% con comision de apertura","0400447726"
"040044","7727","Cofinavit Precio Acorde al Riesgo tasa del 11.75% sin comision de apertura","0400447727"
"040044","7731","Cofinavit Precio Acorde al Riesgo tasa del 12.00% con comision de apertura","0400447731"
"040044","7732","Cofinavit Precio Acorde al Riesgo tasa del 12.00% sin comision de apertura","0400447732"
"040044","7733","Cofinavit Precio Acorde al Riesgo tasa del 13.00% con comision de apertura","0400447733"
"040044","7734","Cofinavit Precio Acorde al Riesgo tasa del 13.00% sin comision de apertura","0400447734"
"040044","7735","Cofinavit Precio Acorde al Riesgo tasa del 13.50% con comision de apertura","0400447735"
"040044","7736","Cofinavit Precio Acorde al Riesgo tasa del 13.50% sin comision de apertura","0400447736"
"040044","7741","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 11% con comision de apetura","0400447741"
"040044","7742","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 11% sin comision de apertura","0400447742"
"040044","7743","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 11.75% con comision de apertura","0400447743"
"040044","7744","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 11.75% sin comision de apertura","0400447744"
"040044","7747","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 12.00% con comision de apertura","0400447747"
"040044","7748","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 12.00% sin comision de apertura","0400447748"
"040044","7749","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 13.00% con comision de apertura","0400447749"
"040044","7751","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 13.00% sin comision de apertura","0400447751"
"040044","7752","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 13.50% con comision de apertura","0400447752"
"040044","7753","Cofinavit Desenganchate Precio Acorde al Riesgo tasa del 13.50% sin comision de apertura","0400447753"
"040044","7754","Crediresidencial Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447754"
"040044","7755","Crediresidencial Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447755"
"040044","7756","Crediresidencial Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447756"
"040044","7757","Crediresidencial Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447757"
"040044","7758","Crediresidencial con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% con comision de apertur","0400447758"
"040044","7759","Crediresidencial con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% sin comision de apertur","0400447759"
"040044","7761","Crediresidencial con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% con comision de apertur","0400447761"
"040044","7762","Crediresidencial con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% sin comision de apertur","0400447762"
"040044","7763","Crideresidencial Desenganchate Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447763"
"040044","7764","Crideresidencial Desenganchate Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447764"
"040044","7765","Crideresidencial Desenganchate Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447765"
"040044","7766","Crideresidencial Desenganchate Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447766"
"040044","7767","Pasivo Hipotecario Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447767"
"040044","7768","Pasivo Hipotecario Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447768"
"040044","7769","Pasivo Hipotecario Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447769"
"040044","7771","Pasivo Hipotecario Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447771"
"040044","7772","Preventa Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447772"
"040044","7773","Preventa Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447773"
"040044","7774","Preventa Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447774"
"040044","7775","Preventa Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447775"
"040044","7776","Preventa con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447776"
"040044","7777","Preventa con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447777"
"040044","7778","Preventa con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447778"
"040044","7779","Preventa con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447779"
"040044","7781","Crediconstruccion Integral Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447781"
"040044","7782","Crediconstruccion Integral Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447782"
"040044","7783","Crediconstruccion Integral Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447783"
"040044","7784","Crediconstruccion Integral Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447784"
"040044","7785","Crediconstruccion  Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447785"
"040044","7786","Crediconstruccion  Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447786"
"040044","7787","Crediconstruccion  Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447787"
"040044","7788","Crediconstruccion  Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447788"
"040044","7789","Crediconstruccion con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% con comision de apertu","0400447789"
"040044","7790","Crediconstruccion con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% sin comision de apertu","0400447790"
"040044","7791","Crediconstruccion con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% con comision de apertu","0400447791"
"040044","7792","Crediconstruccion con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% sin comision de apertu","0400447792"
"040044","7793","Crediconstruccion Integral con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% con comision","0400447793"
"040044","7794","Crediconstruccion Integral con Apoyo Infonavit Precio Acorde al Riesgo tasa del 12.50% sin comision","0400447794"
"040044","7795","Crediconstruccion Integral con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% con comision","0400447795"
"040044","7796","Crediconstruccion Integral con Apoyo Infonavit Precio Acorde al Riesgo tasa del 14.50% sin comision","0400447796"
"040044","7797","Crediliquidez Vivienda Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447797"
"040044","7798","Crediliquidez Vivienda Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447798"
"040044","7799","Crediliquidez Vivienda Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447799"
"040044","7800","Crediliquidez Vivienda Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447800"
"040044","7801","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447801"
"040044","7802","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447802"
"040044","7803","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447803"
"040044","7804","Cofovissste Alia2 Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447804"
"040044","7805","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447805"
"040044","7806","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447806"
"040044","7807","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447807"
"040044","7808","Cofovissste Alia2 Desenganchate Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447808"
"040044","7809","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447809"
"040044","7816","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447816"
"040044","7817","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 14.50% con comision de apertura","0400447817"
"040044","7818","Cofovissste Respalda2 Precio Acorde al Riesgo tasa del 14.50% sin comision de apertura","0400447818"
"040044","7819","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 12.50% con comision de apertura","0400447819"
"040044","7820","Cofovissste Respalda2 Desenganchate Precio Acorde al Riesgo tasa del 12.50% sin comision de apertura","0400447820"
